Incident_ID,Date,Time,Location_ID,Device_ID,Incident_Type_ID,Outcome_ID,Victim_Age,Panic_Button_Used,Response_Time_Minutes,Weather,Witness_Count,Shift
INC00286,2022-08-18,01:53,L017,D003,IT005,RO002,53,Yes,25,Cloudy,2,Night
INC00287,2024-12-01,14:07,L066,D001,IT006,RO001,31,Yes,12,Foggy,0,Afternoon
INC00288,2024-07-17,04:32,L063,D002,IT006,RO001,44,Yes,5,Foggy,5,Night
INC00289,2023-09-24,23:01,L026,D002,IT001,RO001,43,Yes,8,Cloudy,4,Night
INC00290,2022-05-30,01:27,L090,D002,IT008,RO001,40,Yes,10,Sunny,0,Night
INC00291,2024-08-24,01:18,L011,D001,IT008,RO002,44,Yes,12,Rainy,3,Night
INC00292,2024-07-07,12:24,L076,D001,IT008,RO002,23,Yes,15,Sunny,1,Afternoon
INC00293,2025-01-05,12:33,L066,D002,IT004,RO001,26,Yes,18,Sunny,2,Afternoon
INC00294,2024-08-06,21:46,L004,D001,IT004,RO003,52,No,25,Cloudy,1,Night
INC00295,2024-08-01,11:09,L027,D003,IT001,RO001,35,Yes,11,Foggy,4,Morning
INC00296,2022-02-02,07:13,L013,D002,IT003,RO001,22,Yes,9,Foggy,4,Morning
INC00297,2025-10-08,22:55,L078,D003,IT005,RO001,21,Yes,16,Foggy,3,Night
INC00298,2023-04-25,17:13,L009,D002,IT005,RO003,21,Yes,24,Cloudy,5,Evening
INC00299,2025-03-25,10:36,L047,D003,IT002,RO002,56,No,18,Cloudy,2,Morning
INC00300,2022-10-21,21:33,L031,D002,IT008,RO002,32,No,17,Sunny,4,Night
INC00301,2025-04-26,23:58,L037,D002,IT001,RO003,29,Yes,21,Sunny,2,Night
INC00302,2025-08-10,21:24,L080,D003,IT006,RO002,51,Yes,11,Cloudy,2,Night
INC00303,2024-02-10,05:48,L039,D002,IT002,RO002,52,No,15,Cloudy,3,Night
INC00304,2022-04-29,17:26,L052,D003,IT003,RO001,44,Yes,11,Rainy,1,Evening
INC00305,2023-11-08,20:05,L098,D003,IT003,RO001,46,No,3,Cloudy,0,Evening
INC00306,2023-07-04,12:43,L070,D002,IT001,RO001,56,Yes,18,Cloudy,4,Afternoon
INC00307,2025-10-07,17:13,L084,D002,IT003,RO001,48,Yes,7,Rainy,0,Evening
INC00308,2023-03-10,06:47,L007,D002,IT004,RO001,25,No,15,Foggy,1,Morning
INC00309,2025-02-04,10:49,L026,D003,IT001,RO003,36,Yes,25,Rainy,2,Morning
INC00310,2024-01-07,16:56,L055,D001,IT003,RO001,49,No,6,Foggy,2,Afternoon
INC00311,2023-02-21,11:20,L073,D003,IT002,RO001,44,Yes,18,Cloudy,0,Morning
INC00312,2023-06-19,17:59,L008,D002,IT008,RO001,55,No,17,Cloudy,2,Evening
INC00313,2023-04-17,12:36,L035,D003,IT004,RO003,33,No,25,Rainy,3,Afternoon
INC00314,2025-08-07,23:31,L010,D002,IT002,RO001,47,Yes,19,Cloudy,5,Night
INC00315,2025-01-24,15:11,L096,D001,IT005,RO001,52,Yes,10,Sunny,0,Afternoon
INC00316,2025-09-30,01:48,L034,D003,IT004,RO001,18,No,12,Sunny,5,Night
INC00317,2022-11-06,00:13,L027,D001,IT004,RO001,50,No,19,Foggy,5,Night
INC00318,2024-09-26,00:00,L024,D001,IT005,RO001,52,No,8,Sunny,4,Night
INC00319,2023-07-17,17:18,L054,D002,IT003,RO001,19,No,17,Sunny,0,Evening
INC00320,2024-12-09,04:15,L008,D001,IT008,RO002,30,No,19,Foggy,0,Night
INC00321,2024-02-04,12:29,L081,D001,IT004,RO001,54,Yes,5,Rainy,5,Afternoon
INC00322,2022-06-15,20:54,L028,D002,IT005,RO001,59,Yes,10,Foggy,3,Evening
INC00323,2024-02-12,17:30,L010,D001,IT005,RO001,21,Yes,13,Foggy,3,Evening
INC00324,2025-08-13,10:36,L061,D003,IT002,RO001,24,No,5,Cloudy,1,Morning
INC00325,2025-11-18,18:30,L036,D003,IT003,RO001,35,Yes,10,Rainy,4,Evening
INC00326,2025-02-28,21:02,L080,D002,IT002,RO001,29,No,10,Sunny,1,Night
INC00327,2025-04-17,04:48,L054,D003,IT006,RO001,43,Yes,9,Cloudy,4,Night
INC00328,2023-05-08,18:53,L049,D001,IT006,RO002,42,Yes,13,Foggy,5,Evening
INC00329,2022-10-14,22:46,L056,D003,IT001,RO001,23,Yes,10,Sunny,0,Night
INC00330,2024-06-14,07:53,L037,D002,IT008,RO002,22,No,20,Sunny,5,Morning
INC00331,2023-07-14,14:31,L006,D003,IT008,RO003,32,No,25,Foggy,1,Afternoon
INC00332,2025-10-24,18:42,L047,D001,IT008,RO002,42,Yes,17,Cloudy,5,Evening
INC00333,2022-05-31,02:17,L014,D002,IT008,RO002,27,No,12,Rainy,2,Night
INC00334,2022-08-07,02:00,L073,D003,IT005,RO001,37,No,10,Rainy,0,Night
INC00335,2022-09-29,02:11,L023,D001,IT006,RO003,45,Yes,25,Sunny,0,Night
INC00336,2022-07-03,11:35,L044,D001,IT008,RO002,23,No,18,Sunny,2,Morning
INC00337,2024-04-27,12:49,L051,D001,IT001,RO001,23,No,13,Cloudy,5,Afternoon
INC00338,2024-02-19,05:08,L062,D002,IT004,RO001,35,No,9,Foggy,1,Night
INC00339,2022-05-10,05:27,L074,D001,IT008,RO001,35,No,9,Foggy,0,Night
INC00340,2024-01-10,08:15,L008,D001,IT006,RO002,58,Yes,14,Sunny,1,Morning
INC00341,2023-09-16,00:25,L092,D003,IT008,RO001,39,No,7,Foggy,2,Night
INC00342,2024-05-31,20:38,L078,D002,IT005,RO001,26,No,10,Cloudy,3,Evening
INC00343,2023-10-06,05:25,L043,D003,IT004,RO002,38,No,16,Cloudy,2,Night
INC00344,2024-02-10,08:52,L044,D003,IT005,RO001,43,No,6,Cloudy,4,Morning
INC00345,2025-01-22,05:43,L009,D003,IT008,RO002,53,Yes,22,Foggy,2,Night
INC00346,2025-11-19,02:52,L074,D001,IT003,RO001,44,No,7,Rainy,1,Night
INC00347,2023-06-02,21:09,L022,D002,IT001,RO001,45,No,10,Foggy,4,Night
INC00348,2024-09-08,18:25,L042,D002,IT006,RO002,52,Yes,18,Sunny,2,Evening
INC00349,2025-12-07,17:38,L060,D002,IT005,RO001,58,Yes,6,Cloudy,5,Evening
INC00350,2025-09-23,11:10,L066,D002,IT004,RO002,59,Yes,14,Rainy,3,Morning
INC00351,2022-08-05,00:06,L069,D001,IT001,RO001,34,Yes,16,Foggy,2,Night
INC00352,2024-03-12,14:49,L066,D002,IT004,RO001,55,Yes,10,Sunny,3,Afternoon
INC00353,2022-08-03,09:26,L016,D001,IT004,RO002,23,Yes,12,Rainy,2,Morning
INC00354,2024-07-21,06:33,L021,D002,IT006,RO002,48,Yes,11,Foggy,2,Morning
INC00355,2022-05-18,09:02,L089,D003,IT001,RO001,25,Yes,7,Sunny,5,Morning
INC00356,2022-12-03,23:15,L045,D003,IT007,RO001,51,Yes,13,Rainy,4,Night
INC00357,2024-05-23,14:14,L061,D001,IT006,RO001,43,Yes,7,Foggy,3,Afternoon
INC00358,2022-03-01,23:39,L022,D001,IT007,RO003,30,No,21,Sunny,5,Night
INC00359,2023-03-16,06:17,L029,D001,IT006,RO002,22,Yes,25,Rainy,2,Morning
INC00360,2023-02-08,14:07,L046,D001,IT008,RO002,34,No,13,Foggy,4,Afternoon
INC00361,2024-03-14,18:07,L051,D001,IT003,RO002,40,No,18,Cloudy,5,Evening
INC00362,2025-12-16,09:58,L014,D002,IT003,RO002,57,Yes,12,Sunny,1,Morning
INC00363,2023-09-18,03:11,L066,D001,IT006,RO002,41,Yes,13,Foggy,4,Night
INC00364,2022-10-10,18:24,L041,D001,IT007,RO001,45,Yes,12,Cloudy,3,Evening
INC00365,2023-08-15,04:11,L021,D002,IT006,RO001,38,Yes,9,Rainy,0,Night
INC00366,2024-09-19,04:12,L092,D002,IT002,RO001,42,No,10,Foggy,3,Night
INC00367,2025-11-03,15:26,L030,D001,IT005,RO001,46,No,13,Sunny,1,Afternoon
INC00368,2023-08-22,01:17,L065,D002,IT005,RO001,32,No,7,Foggy,4,Night
INC00369,2024-10-11,17:32,L021,D001,IT007,RO002,25,Yes,16,Sunny,5,Evening
INC00370,2024-06-22,17:13,L065,D003,IT003,RO001,45,Yes,16,Rainy,0,Evening
INC00371,2024-07-10,08:22,L041,D002,IT007,RO001,23,No,18,Cloudy,1,Morning
INC00372,2025-04-19,22:22,L062,D002,IT003,RO001,57,No,7,Cloudy,1,Night
INC00373,2023-02-28,01:36,L083,D002,IT008,RO001,40,No,10,Cloudy,2,Night
INC00374,2025-12-12,09:18,L034,D001,IT003,RO002,54,No,24,Cloudy,3,Morning
INC00375,2022-05-02,08:55,L043,D001,IT003,RO001,59,Yes,16,Cloudy,1,Morning
INC00376,2025-12-27,10:53,L019,D002,IT007,RO002,33,No,23,Rainy,5,Morning
INC00377,2024-04-28,12:28,L030,D002,IT006,RO001,22,Yes,10,Foggy,4,Afternoon
INC00378,2023-07-24,22:59,L041,D002,IT001,RO002,41,Yes,12,Sunny,5,Night
INC00379,2022-07-10,23:29,L041,D001,IT002,RO001,58,No,10,Sunny,4,Night
INC00380,2024-03-25,06:27,L017,D001,IT005,RO002,31,No,16,Rainy,2,Morning
INC00381,2025-01-25,18:08,L029,D001,IT003,RO001,54,No,18,Sunny,0,Evening
INC00382,2025-07-06,14:01,L050,D001,IT004,RO002,25,Yes,12,Sunny,3,Afternoon
INC00383,2023-02-19,22:58,L071,D003,IT007,RO001,26,No,7,Rainy,0,Night
INC00384,2025-09-02,11:16,L021,D003,IT008,RO001,23,No,13,Foggy,5,Morning
INC00385,2023-09-18,23:44,L051,D002,IT005,RO001,32,No,15,Sunny,0,Night
INC00386,2023-03-14,15:04,L045,D002,IT003,RO002,26,Yes,13,Sunny,0,Afternoon
INC00387,2025-11-25,10:52,L014,D001,IT001,RO002,25,No,21,Foggy,0,Morning
INC00388,2023-04-14,12:05,L046,D002,IT002,RO001,24,Yes,10,Rainy,1,Afternoon
INC00389,2024-02-23,04:41,L036,D001,IT004,RO002,27,Yes,24,Cloudy,3,Night
INC00390,2023-12-21,23:13,L084,D003,IT005,RO001,58,Yes,8,Foggy,1,Night
INC00391,2022-06-27,03:08,L060,D001,IT002,RO002,25,No,11,Foggy,2,Night
INC00392,2022-10-14,07:17,L016,D001,IT004,RO002,59,Yes,15,Sunny,5,Morning
INC00393,2023-09-10,06:33,L041,D002,IT001,RO002,56,Yes,16,Rainy,5,Morning
INC00394,2022-04-22,07:31,L032,D003,IT008,RO002,42,Yes,15,Sunny,4,Morning
INC00395,2022-01-25,11:59,L051,D003,IT008,RO002,38,Yes,11,Rainy,4,Morning
INC00396,2025-10-30,05:48,L032,D003,IT003,RO001,48,Yes,8,Sunny,0,Night
INC00397,2023-06-21,06:02,L098,D003,IT004,RO001,21,No,10,Rainy,5,Morning
INC00398,2025-12-30,16:49,L062,D003,IT003,RO002,44,No,16,Sunny,5,Afternoon
INC00399,2025-01-03,17:39,L073,D002,IT007,RO001,27,No,6,Rainy,0,Evening
INC00400,2024-11-13,06:51,L065,D001,IT001,RO001,27,Yes,11,Rainy,5,Morning
INC00401,2024-06-14,23:54,L059,D001,IT003,RO001,33,Yes,8,Sunny,3,Night
INC00402,2022-08-26,14:39,L011,D002,IT006,RO001,56,Yes,13,Sunny,5,Afternoon
INC00403,2022-10-09,22:00,L052,D001,IT007,RO001,28,No,10,Rainy,1,Night
INC00404,2024-02-01,04:47,L038,D002,IT006,RO001,35,Yes,11,Rainy,3,Night
INC00405,2023-07-12,16:04,L035,D003,IT005,RO003,34,Yes,23,Rainy,0,Afternoon
INC00406,2024-10-20,18:10,L083,D002,IT003,RO001,41,Yes,6,Sunny,4,Evening
INC00407,2025-10-12,23:07,L098,D003,IT003,RO001,32,Yes,2,Sunny,1,Night
INC00408,2022-04-05,15:23,L049,D003,IT001,RO001,42,No,7,Sunny,4,Afternoon
INC00409,2025-09-04,13:14,L072,D002,IT007,RO002,38,Yes,11,Rainy,0,Afternoon
INC00410,2025-03-16,11:07,L085,D002,IT006,RO001,50,Yes,2,Cloudy,1,Morning
INC00411,2024-11-22,01:25,L088,D002,IT004,RO001,22,No,6,Rainy,2,Night
INC00412,2022-06-26,17:29,L024,D003,IT003,RO002,18,No,14,Rainy,5,Evening
INC00413,2025-06-29,07:29,L093,D003,IT003,RO001,41,No,5,Cloudy,1,Morning
INC00414,2022-01-14,13:01,L100,D003,IT008,RO001,32,No,2,Rainy,0,Afternoon
INC00415,2025-09-08,12:54,L093,D002,IT003,RO001,37,Yes,5,Cloudy,3,Afternoon
INC00416,2024-10-04,01:09,L016,D003,IT004,RO001,35,Yes,9,Cloudy,4,Night
INC00417,2024-04-25,22:57,L026,D002,IT006,RO001,41,Yes,10,Sunny,4,Night
INC00418,2022-10-01,20:52,L096,D002,IT003,RO001,43,Yes,2,Foggy,5,Evening
INC00419,2022-09-25,07:18,L086,D003,IT006,RO001,34,Yes,8,Rainy,2,Morning
INC00420,2024-07-16,08:14,L062,D002,IT003,RO001,22,Yes,7,Sunny,1,Morning
INC00421,2022-08-05,05:28,L050,D002,IT005,RO001,47,No,11,Rainy,1,Night
INC00422,2024-07-14,09:29,L051,D002,IT006,RO001,34,Yes,6,Cloudy,5,Morning
INC00423,2023-09-16,22:44,L048,D002,IT002,RO002,56,Yes,18,Cloudy,0,Night
INC00424,2025-12-27,07:22,L069,D001,IT005,RO002,43,Yes,15,Rainy,1,Morning
INC00425,2022-03-05,12:54,L079,D002,IT006,RO001,46,Yes,13,Sunny,3,Afternoon
INC00426,2022-07-28,04:07,L093,D003,IT004,RO001,18,Yes,5,Cloudy,1,Night
INC00427,2024-03-31,11:43,L069,D003,IT001,RO001,58,No,6,Rainy,0,Morning
INC00428,2022-02-14,02:12,L039,D003,IT007,RO001,59,No,12,Rainy,0,Night
INC00429,2022-03-29,14:03,L096,D003,IT004,RO001,28,No,8,Foggy,0,Afternoon
INC00430,2024-02-23,21:27,L084,D003,IT007,RO001,29,No,5,Cloudy,2,Night
INC00431,2023-07-28,14:56,L018,D003,IT004,RO002,27,Yes,15,Foggy,3,Afternoon
INC00432,2025-02-01,15:03,L083,D003,IT003,RO001,23,No,8,Cloudy,3,Afternoon
INC00433,2023-02-13,20:56,L031,D003,IT008,RO002,51,Yes,25,Foggy,5,Evening
INC00434,2024-01-06,15:34,L006,D002,IT005,RO003,49,No,24,Foggy,2,Afternoon
INC00435,2023-01-04,00:20,L059,D001,IT004,RO001,56,Yes,5,Rainy,0,Night
INC00436,2024-08-24,16:22,L052,D002,IT001,RO001,55,No,7,Sunny,1,Afternoon
INC00437,2025-09-07,07:17,L052,D001,IT004,RO001,52,Yes,17,Foggy,2,Morning
INC00438,2022-12-22,05:15,L034,D001,IT008,RO001,55,No,19,Rainy,4,Night
INC00439,2025-02-28,04:36,L074,D001,IT002,RO002,30,No,17,Rainy,1,Night
INC00440,2024-10-01,01:05,L049,D001,IT004,RO001,21,Yes,14,Sunny,4,Night
INC00441,2024-09-05,00:21,L006,D002,IT002,RO002,57,Yes,12,Cloudy,2,Night
INC00442,2022-05-02,00:09,L050,D001,IT006,RO001,55,Yes,7,Sunny,4,Night
INC00443,2024-01-18,02:23,L086,D002,IT003,RO001,60,No,3,Rainy,2,Night
INC00444,2023-10-23,04:10,L018,D001,IT002,RO003,45,No,23,Cloudy,5,Night
INC00445,2025-02-24,22:56,L032,D001,IT006,RO001,57,Yes,15,Foggy,2,Night
INC00446,2025-11-11,09:08,L034,D002,IT003,RO001,29,Yes,20,Cloudy,4,Morning
INC00447,2023-10-14,19:14,L054,D003,IT008,RO001,58,Yes,12,Rainy,5,Evening
INC00448,2022-06-09,07:22,L013,D002,IT008,RO001,38,Yes,10,Rainy,3,Morning
INC00449,2022-01-24,08:13,L081,D001,IT007,RO001,33,Yes,7,Rainy,0,Morning
INC00450,2022-01-03,01:24,L045,D001,IT003,RO001,46,No,7,Foggy,3,Night
INC00451,2024-02-15,11:34,L004,D003,IT004,RO002,42,Yes,23,Cloudy,3,Morning
INC00452,2022-05-31,01:18,L092,D001,IT008,RO001,19,No,6,Sunny,0,Night
INC00453,2023-12-02,05:56,L033,D003,IT007,RO001,42,Yes,10,Sunny,2,Night
INC00454,2025-05-01,19:57,L093,D002,IT005,RO001,48,Yes,8,Cloudy,4,Evening
INC00455,2024-06-08,05:03,L048,D003,IT003,RO001,24,No,8,Cloudy,3,Night
INC00456,2025-11-28,17:46,L087,D001,IT001,RO001,52,Yes,6,Rainy,1,Evening
INC00457,2022-07-16,01:25,L016,D002,IT006,RO002,54,Yes,23,Sunny,2,Night
INC00458,2022-01-08,13:05,L012,D001,IT004,RO001,36,No,14,Sunny,1,Afternoon
INC00459,2022-12-16,20:18,L037,D001,IT007,RO002,23,No,11,Foggy,3,Evening
INC00460,2024-09-28,21:16,L061,D002,IT005,RO001,23,No,7,Rainy,3,Night
INC00461,2024-01-27,05:28,L061,D002,IT001,RO002,20,Yes,12,Cloudy,2,Night
INC00462,2025-03-01,01:09,L016,D002,IT001,RO002,60,Yes,19,Cloudy,4,Night
INC00463,2022-05-05,12:52,L047,D002,IT006,RO002,51,Yes,13,Cloudy,3,Afternoon
INC00464,2023-09-05,02:25,L053,D001,IT005,RO001,20,Yes,6,Foggy,1,Night
INC00465,2022-12-09,06:51,L026,D003,IT003,RO001,30,Yes,9,Foggy,0,Morning
INC00466,2025-10-31,13:12,L099,D002,IT004,RO001,58,Yes,6,Rainy,5,Afternoon
INC00467,2022-05-18,02:24,L024,D003,IT004,RO003,53,No,25,Rainy,4,Night
INC00468,2024-07-27,00:50,L020,D002,IT007,RO002,57,No,11,Cloudy,1,Night
INC00469,2025-03-06,18:37,L010,D001,IT002,RO002,24,No,11,Rainy,3,Evening
INC00470,2023-06-25,12:41,L085,D002,IT003,RO001,49,No,2,Cloudy,2,Afternoon
INC00471,2024-04-05,04:39,L044,D001,IT002,RO001,56,No,11,Foggy,2,Night
INC00472,2025-11-15,07:03,L052,D002,IT005,RO001,48,No,10,Sunny,2,Morning
INC00473,2023-09-13,09:17,L001,D002,IT001,RO001,49,No,11,Cloudy,2,Morning
INC00474,2024-06-26,10:17,L028,D001,IT003,RO002,44,Yes,14,Cloudy,3,Morning
INC00475,2024-09-19,16:55,L094,D003,IT005,RO001,41,Yes,10,Cloudy,0,Afternoon
INC00476,2023-09-30,22:32,L097,D002,IT005,RO001,43,Yes,10,Sunny,1,Night
INC00477,2023-01-30,06:53,L069,D001,IT006,RO001,21,Yes,12,Rainy,5,Morning
INC00478,2023-02-12,08:23,L018,D003,IT008,RO001,47,No,11,Cloudy,2,Morning
INC00479,2024-09-28,19:28,L088,D001,IT002,RO001,29,No,9,Rainy,2,Evening
INC00480,2022-12-01,08:47,L049,D001,IT004,RO001,23,No,5,Foggy,0,Morning
INC00481,2022-11-30,18:49,L092,D001,IT003,RO001,31,Yes,5,Cloudy,2,Evening
INC00482,2025-08-27,13:32,L069,D002,IT008,RO001,19,Yes,12,Cloudy,4,Afternoon
INC00483,2022-01-18,07:16,L046,D002,IT005,RO002,56,No,16,Foggy,3,Morning
INC00484,2023-12-16,14:16,L069,D001,IT008,RO001,31,No,9,Foggy,4,Afternoon
INC00485,2022-07-29,00:32,L046,D002,IT001,RO002,60,No,18,Rainy,2,Night
INC00486,2025-11-02,03:30,L044,D002,IT001,RO001,22,Yes,9,Rainy,2,Night
INC00487,2023-06-19,20:45,L006,D001,IT001,RO001,59,Yes,12,Sunny,4,Evening
INC00488,2024-04-07,21:20,L007,D001,IT008,RO003,26,Yes,23,Rainy,3,Night
INC00489,2024-04-08,12:47,L076,D002,IT001,RO001,20,Yes,14,Rainy,5,Afternoon
INC00490,2025-12-31,07:43,L021,D003,IT006,RO003,52,Yes,23,Rainy,1,Morning
INC00491,2025-09-08,17:11,L073,D001,IT002,RO001,36,Yes,7,Rainy,5,Evening
INC00492,2025-02-18,05:43,L092,D002,IT004,RO001,39,Yes,5,Rainy,1,Night
INC00493,2023-09-21,13:50,L090,D001,IT002,RO001,39,Yes,6,Foggy,0,Afternoon
INC00494,2024-08-21,01:55,L100,D001,IT001,RO001,58,Yes,3,Foggy,1,Night
INC00495,2024-10-21,03:55,L013,D003,IT008,RO002,42,No,21,Cloudy,1,Night
INC00496,2023-02-15,10:26,L078,D002,IT005,RO001,54,No,7,Rainy,5,Morning
INC00497,2023-01-05,02:31,L062,D003,IT002,RO001,39,No,7,Rainy,5,Night
INC00498,2022-04-29,00:28,L099,D001,IT002,RO001,35,Yes,4,Cloudy,3,Night
INC00499,2022-06-30,04:39,L082,D001,IT002,RO001,45,No,8,Foggy,3,Night
INC00500,2024-02-25,00:02,L040,D002,IT001,RO001,52,Yes,19,Rainy,4,Night
INC00501,2023-01-26,00:43,L054,D002,IT004,RO001,18,Yes,8,Rainy,2,Night
INC00502,2022-09-22,03:24,L085,D002,IT003,RO001,50,No,4,Sunny,0,Night
INC00503,2023-09-03,09:29,L054,D001,IT002,RO001,51,No,10,Foggy,5,Morning
INC00504,2022-10-02,10:57,L025,D003,IT007,RO001,49,No,14,Foggy,0,Morning
INC00505,2023-04-13,07:46,L049,D003,IT006,RO001,26,Yes,5,Cloudy,0,Morning
INC00506,2024-01-21,22:41,L006,D001,IT004,RO001,20,No,16,Sunny,5,Night
INC00507,2022-08-10,20:53,L099,D003,IT008,RO001,19,Yes,3,Foggy,3,Evening
INC00508,2024-02-18,03:35,L027,D002,IT004,RO001,34,No,12,Sunny,2,Night
INC00509,2024-05-11,21:06,L080,D001,IT004,RO001,60,No,14,Foggy,0,Night
INC00510,2024-11-13,23:39,L044,D003,IT003,RO001,25,No,6,Sunny,3,Night
INC00511,2023-02-11,19:12,L001,D003,IT001,RO002,34,No,14,Foggy,2,Evening
INC00512,2022-11-25,01:35,L070,D001,IT001,RO002,49,No,16,Rainy,1,Night
INC00513,2022-01-06,00:42,L041,D003,IT005,RO002,23,Yes,18,Cloudy,0,Night
INC00514,2024-11-13,02:46,L097,D003,IT003,RO001,24,No,5,Foggy,2,Night
INC00515,2023-06-25,14:03,L017,D003,IT001,RO001,24,No,9,Rainy,2,Afternoon
INC00516,2025-10-18,10:27,L055,D002,IT005,RO001,25,Yes,18,Sunny,1,Morning
INC00517,2025-09-20,20:10,L034,D001,IT006,RO003,39,Yes,22,Sunny,2,Evening
INC00518,2023-12-03,05:07,L084,D002,IT004,RO001,43,No,9,Rainy,3,Night
INC00519,2025-11-13,15:51,L023,D003,IT002,RO001,44,No,13,Cloudy,5,Afternoon
INC00520,2022-05-01,05:06,L086,D003,IT002,RO001,44,No,9,Foggy,1,Night
INC00521,2025-06-05,12:49,L068,D001,IT007,RO001,40,Yes,18,Foggy,3,Afternoon
INC00522,2022-08-20,13:28,L008,D003,IT003,RO002,20,Yes,16,Sunny,5,Afternoon
INC00523,2025-10-20,16:49,L016,D002,IT003,RO001,54,Yes,18,Foggy,5,Afternoon
INC00524,2023-05-25,15:22,L092,D003,IT006,RO001,60,Yes,8,Cloudy,4,Afternoon
INC00525,2025-06-09,01:00,L073,D002,IT008,RO002,59,Yes,13,Foggy,1,Night
INC00526,2022-06-03,15:20,L065,D003,IT005,RO001,33,No,9,Sunny,4,Afternoon
INC00527,2023-04-02,17:41,L044,D001,IT004,RO001,42,No,18,Sunny,3,Evening
INC00528,2024-06-28,18:28,L036,D001,IT006,RO003,23,Yes,22,Sunny,3,Evening
INC00529,2025-08-31,00:06,L048,D003,IT001,RO001,43,Yes,13,Sunny,4,Night
INC00530,2025-06-21,20:19,L056,D002,IT005,RO002,50,Yes,15,Rainy,2,Evening
INC00531,2022-04-22,07:54,L095,D001,IT002,RO001,47,Yes,9,Rainy,5,Morning
INC00532,2024-07-15,03:06,L064,D001,IT001,RO001,60,Yes,10,Rainy,5,Night
INC00533,2023-08-21,17:33,L072,D001,IT003,RO001,41,Yes,5,Cloudy,3,Evening
INC00534,2022-10-15,22:47,L047,D001,IT007,RO001,44,Yes,9,Cloudy,1,Night
INC00535,2022-09-05,12:13,L036,D003,IT008,RO001,47,Yes,18,Foggy,0,Afternoon
INC00536,2025-07-20,21:37,L005,D003,IT005,RO002,25,No,22,Foggy,0,Night
INC00537,2024-12-22,23:03,L091,D002,IT004,RO001,53,No,9,Cloudy,5,Night
INC00538,2025-03-30,05:46,L047,D002,IT002,RO002,26,Yes,15,Foggy,3,Night
INC00539,2025-06-01,22:48,L022,D003,IT007,RO002,33,No,20,Rainy,3,Night
INC00540,2022-10-01,04:26,L090,D003,IT005,RO001,56,No,10,Rainy,5,Night
INC00541,2025-02-07,20:13,L008,D001,IT006,RO002,30,Yes,17,Cloudy,5,Evening
INC00542,2025-08-24,05:32,L011,D001,IT001,RO001,52,Yes,18,Rainy,4,Night
INC00543,2024-09-10,18:36,L059,D001,IT007,RO002,60,No,15,Foggy,0,Evening
INC00544,2024-12-06,03:01,L100,D002,IT004,RO001,42,Yes,2,Sunny,1,Night
INC00545,2023-07-01,05:18,L086,D002,IT004,RO001,34,Yes,2,Rainy,1,Night
INC00546,2025-01-13,01:22,L027,D001,IT004,RO002,46,Yes,25,Foggy,1,Night
INC00547,2024-11-12,22:18,L074,D001,IT003,RO002,60,Yes,11,Foggy,5,Night
INC00548,2023-10-03,17:03,L018,D003,IT002,RO002,18,No,14,Cloudy,5,Evening
INC00549,2025-12-14,22:41,L064,D001,IT005,RO001,41,Yes,17,Rainy,3,Night
INC00550,2022-12-30,21:04,L064,D002,IT006,RO001,29,No,16,Foggy,0,Night
INC00551,2024-05-27,08:35,L066,D003,IT006,RO002,34,Yes,14,Sunny,2,Morning
INC00552,2024-08-13,22:59,L052,D002,IT007,RO001,27,Yes,7,Rainy,4,Night
INC00553,2022-04-15,20:39,L037,D003,IT005,RO003,60,No,23,Sunny,5,Evening
INC00554,2023-10-13,16:14,L077,D001,IT003,RO001,29,Yes,17,Foggy,4,Afternoon
INC00555,2025-01-04,12:05,L068,D003,IT006,RO001,40,Yes,8,Rainy,2,Afternoon
INC00556,2024-01-09,09:13,L052,D001,IT003,RO001,57,No,13,Sunny,5,Morning
INC00557,2023-12-10,14:15,L065,D003,IT006,RO001,59,Yes,14,Sunny,5,Afternoon
INC00558,2023-10-20,12:58,L076,D001,IT005,RO001,25,No,9,Rainy,0,Afternoon
INC00559,2024-11-24,11:32,L093,D001,IT002,RO001,50,No,2,Rainy,5,Morning
INC00560,2023-01-30,10:32,L055,D002,IT005,RO001,23,Yes,7,Sunny,5,Morning
INC00561,2022-05-15,06:42,L020,D003,IT002,RO002,58,No,21,Cloudy,4,Morning
INC00562,2025-12-10,23:49,L024,D001,IT004,RO001,45,Yes,12,Foggy,5,Night
INC00563,2023-11-11,01:05,L043,D001,IT007,RO001,22,Yes,7,Rainy,4,Night
INC00564,2022-05-25,18:52,L100,D001,IT007,RO001,32,No,8,Foggy,3,Evening
INC00565,2025-07-14,12:27,L014,D001,IT002,RO001,38,Yes,11,Sunny,5,Afternoon
INC00566,2025-04-14,01:44,L092,D003,IT008,RO001,22,No,10,Sunny,2,Night
INC00567,2025-11-05,09:38,L078,D001,IT002,RO002,23,Yes,12,Foggy,5,Morning
INC00568,2022-03-05,15:10,L099,D001,IT005,RO001,52,Yes,4,Foggy,4,Afternoon
INC00569,2023-08-28,20:09,L025,D001,IT002,RO001,37,No,19,Cloudy,0,Evening
INC00570,2022-03-27,00:36,L047,D003,IT006,RO001,56,Yes,13,Rainy,1,Night
INC00571,2023-12-06,06:26,L033,D003,IT002,RO001,59,No,12,Cloudy,1,Morning
INC00572,2025-06-17,08:12,L031,D002,IT005,RO001,25,Yes,9,Foggy,5,Morning
